,trans_date,data
ef1bcca724f3,8/30/2017,182867.6968
ef1bcca724f3,8/31/2017,211118.5711
ef1bcca724f3,9/1/2017,289942.6838
ef1bcca724f3,9/2/2017,324862.2574
ef1bcca724f3,9/3/2017,335839.1063
ef1bcca724f3,9/4/2017,266049.7846
ef1bcca724f3,9/5/2017,157510.8783
ef1bcca724f3,9/6/2017,145722.5377
ef1bcca724f3,9/7/2017,153859.7701
ef1bcca724f3,9/8/2017,278074.1359
ef1bcca724f3,9/9/2017,321938.0745
ef1bcca724f3,9/10/2017,227463.1497
ef1bcca724f3,9/11/2017,145521.0024
ef1bcca724f3,9/12/2017,176950.1411
ef1bcca724f3,9/13/2017,183866.9518
ef1bcca724f3,9/14/2017,183800.4829
ef1bcca724f3,9/15/2017,283286.1839
ef1bcca724f3,9/16/2017,345869.7329
ef1bcca724f3,9/17/2017,278110.3513
ef1bcca724f3,9/18/2017,157709.3091
ef1bcca724f3,9/19/2017,172863.4153
ef1bcca724f3,9/20/2017,200210.6242
ef1bcca724f3,9/21/2017,202312.7909
ef1bcca724f3,9/22/2017,292474.2806
ef1bcca724f3,9/23/2017,361343.6279
ef1bcca724f3,9/24/2017,266073.1367
ef1bcca724f3,9/25/2017,172383.5752
ef1bcca724f3,9/26/2017,143904.5637
ef1bcca724f3,9/27/2017,185123.9432
ef1bcca724f3,9/28/2017,193665.0363
ef1bcca724f3,9/29/2017,275787.3851
ef1bcca724f3,9/30/2017,353304.8378
ef1bcca724f3,10/1/2017,280203.0051
ef1bcca724f3,10/2/2017,148175.7747
ef1bcca724f3,10/3/2017,155269.4418
ef1bcca724f3,10/4/2017,178322.7021
ef1bcca724f3,10/5/2017,194890.1836
ef1bcca724f3,10/6/2017,308322.0188
ef1bcca724f3,10/7/2017,347606.9399
ef1bcca724f3,10/8/2017,293395.9539
ef1bcca724f3,10/9/2017,166999.6632
ef1bcca724f3,10/10/2017,189422.3404
ef1bcca724f3,10/11/2017,183252.7518
ef1bcca724f3,10/12/2017,194506.5618
ef1bcca724f3,10/13/2017,335815.7127
ef1bcca724f3,10/14/2017,353819.0697
ef1bcca724f3,10/15/2017,306394.75
ef1bcca724f3,10/16/2017,155044.3836
ef1bcca724f3,10/17/2017,202263.3232
ef1bcca724f3,10/18/2017,213785.2533
ef1bcca724f3,10/19/2017,208511.0274
ef1bcca724f3,10/20/2017,300965.5143
ef1bcca724f3,10/21/2017,364845.9395
ef1bcca724f3,10/22/2017,296888.3396
ef1bcca724f3,10/23/2017,172833.5431
ef1bcca724f3,10/24/2017,184756.6221
ef1bcca724f3,10/25/2017,189441.4252
ef1bcca724f3,10/26/2017,211924.0396
ef1bcca724f3,10/27/2017,303486.8529
ef1bcca724f3,10/28/2017,345909.5485
ef1bcca724f3,10/29/2017,298929.7138
ef1bcca724f3,10/30/2017,158585.8088
ef1bcca724f3,10/31/2017,145463.586
ef1bcca724f3,11/1/2017,165311.6835
ef1bcca724f3,11/2/2017,212433.076
ef1bcca724f3,11/3/2017,304615.305
ef1bcca724f3,11/4/2017,361282.0678
ef1bcca724f3,11/5/2017,313933.0131
ef1bcca724f3,11/6/2017,144720.7014
ef1bcca724f3,11/7/2017,156820.298
ef1bcca724f3,11/8/2017,203112.6399
ef1bcca724f3,11/9/2017,225410.2366
ef1bcca724f3,11/10/2017,339545.9591
ef1bcca724f3,11/11/2017,383480.2719
ef1bcca724f3,11/12/2017,317469.103
ef1bcca724f3,11/13/2017,164237.7821
ef1bcca724f3,11/14/2017,174647.8463
ef1bcca724f3,11/15/2017,202768.5583
ef1bcca724f3,11/16/2017,211724.2301
ef1bcca724f3,11/17/2017,311540.4923
ef1bcca724f3,11/18/2017,378345.8499
ef1bcca724f3,11/19/2017,325303.619
ef1bcca724f3,11/20/2017,205388.8371
ef1bcca724f3,11/21/2017,225417.0586
ef1bcca724f3,11/22/2017,262476.9745
ef1bcca724f3,11/23/2017,84192.17445
ef1bcca724f3,11/24/2017,279915.5784
ef1bcca724f3,11/25/2017,322769.2437
ef1bcca724f3,11/26/2017,277529.7992
ef1bcca724f3,11/27/2017,147072.7422
ef1bcca724f3,11/28/2017,152027.4262
ef1bcca724f3,11/29/2017,174456.0459
ef1bcca724f3,11/30/2017,183128.4629
ef1bcca724f3,12/1/2017,274043.7531
ef1bcca724f3,12/2/2017,372739.9451
ef1bcca724f3,12/3/2017,323372.687
ef1bcca724f3,12/4/2017,188336.1641
ef1bcca724f3,12/5/2017,184989.1969
ef1bcca724f3,12/6/2017,199424.8248
ef1bcca724f3,12/7/2017,221857.2456
ef1bcca724f3,12/8/2017,325172.3254
ef1bcca724f3,12/9/2017,400581.2834
ef1bcca724f3,12/10/2017,359003.2413
ef1bcca724f3,12/11/2017,221572.7173
ef1bcca724f3,12/12/2017,206859.1913
ef1bcca724f3,12/13/2017,224022.9428
ef1bcca724f3,12/14/2017,281087.6668
ef1bcca724f3,12/15/2017,319765.0954
ef1bcca724f3,12/16/2017,420290.0764
ef1bcca724f3,12/17/2017,414956.5928
ef1bcca724f3,12/18/2017,258179.5462
ef1bcca724f3,12/19/2017,287894.1992
ef1bcca724f3,12/20/2017,301319.9521
ef1bcca724f3,12/21/2017,337844.1748
ef1bcca724f3,12/22/2017,334783.8385
ef1bcca724f3,12/23/2017,398459.512
ef1bcca724f3,12/24/2017,377942.4398
ef1bcca724f3,12/25/2017,32856.32414
ef1bcca724f3,12/26/2017,216131.2018
ef1bcca724f3,12/27/2017,245940.8805
ef1bcca724f3,12/28/2017,287438.517
ef1bcca724f3,12/29/2017,287008.4389
ef1bcca724f3,12/30/2017,326116.5108
ef1bcca724f3,12/31/2017,374461.1758
ef1bcca724f3,1/1/2018,250448.6815
ef1bcca724f3,1/2/2018,165724.6939
ef1bcca724f3,1/3/2018,167939.555
ef1bcca724f3,1/4/2018,170827.905
ef1bcca724f3,1/5/2018,220170.7767
ef1bcca724f3,1/6/2018,339450.8965
ef1bcca724f3,1/7/2018,322813.5437
ef1bcca724f3,1/8/2018,152675.1017
ef1bcca724f3,1/9/2018,143571.2861
ef1bcca724f3,1/10/2018,151249.6052
ef1bcca724f3,1/11/2018,196689.7415
ef1bcca724f3,1/12/2018,213895.6454
ef1bcca724f3,1/13/2018,315094.4077
ef1bcca724f3,1/14/2018,341639.6583
ef1bcca724f3,1/15/2018,243321.6837
ef1bcca724f3,1/16/2018,167190.8828
ef1bcca724f3,1/17/2018,139822.393
ef1bcca724f3,1/18/2018,172361.1836
ef1bcca724f3,1/19/2018,223564.4857
ef1bcca724f3,1/20/2018,307776.8414
ef1bcca724f3,1/21/2018,356212.8261
ef1bcca724f3,1/22/2018,182595.1934
ef1bcca724f3,1/23/2018,153283.3276
ef1bcca724f3,1/24/2018,172526.6203
ef1bcca724f3,1/25/2018,191679.4821
ef1bcca724f3,1/26/2018,216784.1923
ef1bcca724f3,1/27/2018,337592.3672
ef1bcca724f3,1/28/2018,382786.6812
ef1bcca724f3,1/29/2018,216703.9427
ef1bcca724f3,1/30/2018,177275.9421
ef1bcca724f3,1/31/2018,186266.1692
ef1bcca724f3,2/1/2018,192019.8109
ef1bcca724f3,2/2/2018,201968.0366
ef1bcca724f3,2/3/2018,332998.2712
ef1bcca724f3,2/4/2018,327326.3886
ef1bcca724f3,2/5/2018,169532.3266
ef1bcca724f3,2/6/2018,157972.3121
ef1bcca724f3,2/7/2018,146278.4498
ef1bcca724f3,2/8/2018,170038.5683
ef1bcca724f3,2/9/2018,227346.2843
ef1bcca724f3,2/10/2018,332160.5609
ef1bcca724f3,2/11/2018,401040.4682
ef1bcca724f3,2/12/2018,195118.0984
ef1bcca724f3,2/13/2018,190182.454
ef1bcca724f3,2/14/2018,299451.0212
ef1bcca724f3,2/15/2018,340824.0138
ef1bcca724f3,2/16/2018,234204.8671
ef1bcca724f3,2/17/2018,329100.9313
ef1bcca724f3,2/18/2018,425738.4897
ef1bcca724f3,2/19/2018,258920.9244
ef1bcca724f3,2/20/2018,189498.4049
ef1bcca724f3,2/21/2018,183605.9218
ef1bcca724f3,2/22/2018,186711.8619
ef1bcca724f3,2/23/2018,217824.1173
ef1bcca724f3,2/24/2018,380257.2629
ef1bcca724f3,2/25/2018,408520.0756
ef1bcca724f3,2/26/2018,212456.0037
ef1bcca724f3,2/27/2018,148235.8138
ef1bcca724f3,2/28/2018,178062.08
ef1bcca724f3,3/1/2018,187927.0992
ef1bcca724f3,3/2/2018,240504.674
ef1bcca724f3,3/3/2018,331809.0044
ef1bcca724f3,3/4/2018,454527.3911
ef1bcca724f3,3/5/2018,198839.6781
ef1bcca724f3,3/6/2018,163981.8771
ef1bcca724f3,3/7/2018,200611.357
ef1bcca724f3,3/8/2018,198992.1556
ef1bcca724f3,3/9/2018,232226.5235
ef1bcca724f3,3/10/2018,334944.4121
ef1bcca724f3,3/11/2018,409750.5216
ef1bcca724f3,3/12/2018,227166.0857
ef1bcca724f3,3/13/2018,183111.4345
ef1bcca724f3,3/14/2018,183872.536
ef1bcca724f3,3/15/2018,222848.1661
ef1bcca724f3,3/16/2018,244626.6837
ef1bcca724f3,3/17/2018,346183.6445
ef1bcca724f3,3/18/2018,390359.0108
ef1bcca724f3,3/19/2018,202222.9456
ef1bcca724f3,3/20/2018,188693.9175
ef1bcca724f3,3/21/2018,157188.8089
ef1bcca724f3,3/22/2018,245174.0018
ef1bcca724f3,3/23/2018,209642.8646
ef1bcca724f3,3/24/2018,319583.2958
ef1bcca724f3,3/25/2018,415426.5896
ef1bcca724f3,3/26/2018,257729.7601
ef1bcca724f3,3/27/2018,181215.0629
ef1bcca724f3,3/28/2018,187859.3254
ef1bcca724f3,3/29/2018,216634.923
ef1bcca724f3,3/30/2018,226754.4587
ef1bcca724f3,3/31/2018,354333.0821
ef1bcca724f3,4/1/2018,408443.204
ef1bcca724f3,4/2/2018,206886.4307
ef1bcca724f3,4/3/2018,157932.6282
ef1bcca724f3,4/4/2018,200376.8729
ef1bcca724f3,4/5/2018,204035.5754
ef1bcca724f3,4/6/2018,254853.9108
ef1bcca724f3,4/7/2018,362810.2266
ef1bcca724f3,4/8/2018,436488.5671
ef1bcca724f3,4/9/2018,193953.6861
ef1bcca724f3,4/10/2018,149013.7557
ef1bcca724f3,4/11/2018,193257.4646
ef1bcca724f3,4/12/2018,194166.6287
ef1bcca724f3,4/13/2018,205990.5223
ef1bcca724f3,4/14/2018,338203.4287
ef1bcca724f3,4/15/2018,415006.9356
ef1bcca724f3,4/16/2018,189256.9674
ef1bcca724f3,4/17/2018,176337.8578
ef1bcca724f3,4/18/2018,198371.2658
ef1bcca724f3,4/19/2018,214709.0991
ef1bcca724f3,4/20/2018,208381.3547
ef1bcca724f3,4/21/2018,349809.3672
ef1bcca724f3,4/22/2018,415382.3367
ef1bcca724f3,4/23/2018,211692.6647
ef1bcca724f3,4/24/2018,166371.5234
ef1bcca724f3,4/25/2018,198759.5076
ef1bcca724f3,4/26/2018,224421.0813
ef1bcca724f3,4/27/2018,221263.2477
ef1bcca724f3,4/28/2018,333849.996
ef1bcca724f3,4/29/2018,399570.7905
ef1bcca724f3,4/30/2018,223022.3918
ef1bcca724f3,5/1/2018,161950.8344
ef1bcca724f3,5/2/2018,189808.3813
ef1bcca724f3,5/3/2018,204132.7143
ef1bcca724f3,5/4/2018,220144.8703
ef1bcca724f3,5/5/2018,334181.9938
ef1bcca724f3,5/6/2018,396795.4576
ef1bcca724f3,5/7/2018,203700.0832
ef1bcca724f3,5/8/2018,157189.093
ef1bcca724f3,5/9/2018,177278.0167
ef1bcca724f3,5/10/2018,199894.4929
ef1bcca724f3,5/11/2018,266258.4738
ef1bcca724f3,5/12/2018,412934.0257
ef1bcca724f3,5/13/2018,611363.8683
ef1bcca724f3,5/14/2018,412661.5747
ef1bcca724f3,5/15/2018,199114.0375
ef1bcca724f3,5/16/2018,198017.6432
ef1bcca724f3,5/17/2018,218215.1717
ef1bcca724f3,5/18/2018,216034.7921
ef1bcca724f3,5/19/2018,347258.4252
ef1bcca724f3,5/20/2018,425796.5222
ef1bcca724f3,5/21/2018,200506.5807
ef1bcca724f3,5/22/2018,197237.4192
ef1bcca724f3,5/23/2018,205425.3262
ef1bcca724f3,5/24/2018,220444.2796
ef1bcca724f3,5/25/2018,224308.1599
ef1bcca724f3,5/26/2018,313789.1379
ef1bcca724f3,5/27/2018,361485.9024
ef1bcca724f3,5/28/2018,262712.9553
ef1bcca724f3,5/29/2018,176395.8074
ef1bcca724f3,5/30/2018,192321.5464
ef1bcca724f3,5/31/2018,200607.7013
ef1bcca724f3,6/1/2018,213439.778
ef1bcca724f3,6/2/2018,302164.4673
ef1bcca724f3,6/3/2018,407088.1634
ef1bcca724f3,6/4/2018,230289.2601
ef1bcca724f3,6/5/2018,177672.7526
ef1bcca724f3,6/6/2018,208841.7226
ef1bcca724f3,6/7/2018,244289.8459
ef1bcca724f3,6/8/2018,241280.4954
ef1bcca724f3,6/9/2018,329098.7155
ef1bcca724f3,6/10/2018,407693.4019
ef1bcca724f3,6/11/2018,235960.332
ef1bcca724f3,6/12/2018,186583.2282
ef1bcca724f3,6/13/2018,210371.4821
ef1bcca724f3,6/14/2018,217476.8257
ef1bcca724f3,6/15/2018,219683.1551
ef1bcca724f3,6/16/2018,332765.8448
ef1bcca724f3,6/17/2018,524011.5638
ef1bcca724f3,6/18/2018,310793.9071
ef1bcca724f3,6/19/2018,202185.8198
ef1bcca724f3,6/20/2018,202044.4295
ef1bcca724f3,6/21/2018,205290.8969
ef1bcca724f3,6/22/2018,221846.4485
ef1bcca724f3,6/23/2018,301465.9863
ef1bcca724f3,6/24/2018,375048.0951
ef1bcca724f3,6/25/2018,223213.3898
ef1bcca724f3,6/26/2018,197648.0392
ef1bcca724f3,6/27/2018,185034.166
ef1bcca724f3,6/28/2018,208364.6006
ef1bcca724f3,6/29/2018,209708.4242
ef1bcca724f3,6/30/2018,305046.31
ef1bcca724f3,7/1/2018,368732.4087
ef1bcca724f3,7/2/2018,241960.2315
ef1bcca724f3,7/3/2018,198857.4015
ef1bcca724f3,7/4/2018,212495.6341
ef1bcca724f3,7/5/2018,205061.469
ef1bcca724f3,7/6/2018,191817.8744
ef1bcca724f3,7/7/2018,280795.3186
ef1bcca724f3,7/8/2018,370765.1983
ef1bcca724f3,7/9/2018,213250.7949
ef1bcca724f3,7/10/2018,179756.2764
ef1bcca724f3,7/11/2018,176446.6565
ef1bcca724f3,7/12/2018,214793.788
ef1bcca724f3,7/13/2018,214746.2915
ef1bcca724f3,7/14/2018,290193.2074
ef1bcca724f3,7/15/2018,373476.8725
ef1bcca724f3,7/16/2018,230760.2031
ef1bcca724f3,7/17/2018,194892.5247
ef1bcca724f3,7/18/2018,195799.0496
ef1bcca724f3,7/19/2018,226915.6999
ef1bcca724f3,7/20/2018,225241.2378
ef1bcca724f3,7/21/2018,316943.0583
ef1bcca724f3,7/22/2018,421497.0872
ef1bcca724f3,7/23/2018,238693.467
ef1bcca724f3,7/24/2018,192208.5959
ef1bcca724f3,7/25/2018,217342.3108
ef1bcca724f3,7/26/2018,255623.2884
ef1bcca724f3,7/27/2018,221913.4497
ef1bcca724f3,7/28/2018,338737.4679
ef1bcca724f3,7/29/2018,430621.8435
ef1bcca724f3,7/30/2018,255832.172
ef1bcca724f3,7/31/2018,197253.8401
ef1bcca724f3,8/1/2018,204519.8072
ef1bcca724f3,8/2/2018,209286.2679
ef1bcca724f3,8/3/2018,233548.6364
ef1bcca724f3,8/4/2018,317314.9106
ef1bcca724f3,8/5/2018,427480.7786
ef1bcca724f3,8/6/2018,238030.4959
ef1bcca724f3,8/7/2018,199247.0338
ef1bcca724f3,8/8/2018,217416.8111
ef1bcca724f3,8/9/2018,225400.4089
ef1bcca724f3,8/10/2018,216896.5716
ef1bcca724f3,8/11/2018,351840.2932
ef1bcca724f3,8/12/2018,415867.213
ef1bcca724f3,8/13/2018,247289.6257
ef1bcca724f3,8/14/2018,185819.1957
ef1bcca724f3,8/15/2018,218248.4831
ef1bcca724f3,8/16/2018,212423.7284
ef1bcca724f3,8/17/2018,230028.1595
ef1bcca724f3,8/18/2018,328988.9501
ef1bcca724f3,8/19/2018,460449.8513
ef1bcca724f3,8/20/2018,236385.214
ef1bcca724f3,8/21/2018,193167.8533
ef1bcca724f3,8/22/2018,198672.6846
ef1bcca724f3,8/23/2018,208843.6044
ef1bcca724f3,8/24/2018,219218.4123
ef1bcca724f3,8/25/2018,326926.7771
ef1bcca724f3,8/26/2018,400549.672
ef1bcca724f3,8/27/2018,219419.9756
ef1bcca724f3,8/28/2018,172223.5132
ef1bcca724f3,8/29/2018,190127.2777
ef1bcca724f3,8/30/2018,196113.8066
ef1bcca724f3,8/31/2018,199979.9528
ef1bcca724f3,9/1/2018,330892.8209
ef1bcca724f3,9/2/2018,415683.4459
ef1bcca724f3,9/3/2018,313498.429
ef1bcca724f3,9/4/2018,178735.8586
ef1bcca724f3,9/5/2018,154150.7383
ef1bcca724f3,9/6/2018,152572.5965
ef1bcca724f3,9/7/2018,192830.0908
ef1bcca724f3,9/8/2018,329669.8735
ef1bcca724f3,9/9/2018,389938.6948
ef1bcca724f3,9/10/2018,203062.5975
ef1bcca724f3,9/11/2018,152927.4606
ef1bcca724f3,9/12/2018,174472.6068
ef1bcca724f3,9/13/2018,192508.6651
ef1bcca724f3,9/14/2018,199106.9442
ef1bcca724f3,9/15/2018,322296.7014
ef1bcca724f3,9/16/2018,407828.3411
ef1bcca724f3,9/17/2018,208871.1714
ef1bcca724f3,9/18/2018,190053.1718
ef1bcca724f3,9/19/2018,171781.2689
ef1bcca724f3,9/20/2018,201623.5004
ef1bcca724f3,9/21/2018,196484.5244
ef1bcca724f3,9/22/2018,329135.417
ef1bcca724f3,9/23/2018,416393.2349
ef1bcca724f3,9/24/2018,215868.5529
ef1bcca724f3,9/25/2018,182581.2423
ef1bcca724f3,9/26/2018,201916.0176
ef1bcca724f3,9/27/2018,187112.0137
ef1bcca724f3,9/28/2018,191853.8384
ef1bcca724f3,9/29/2018,319762.8852
ef1bcca724f3,9/30/2018,441157.2186
ef1bcca724f3,10/1/2018,178876.5507
ef1bcca724f3,10/2/2018,169070.4172
ef1bcca724f3,10/3/2018,180549.1234
ef1bcca724f3,10/4/2018,201022.5008
ef1bcca724f3,10/5/2018,209433.8006
ef1bcca724f3,10/6/2018,349421.5191
ef1bcca724f3,10/7/2018,428566.4943
ef1bcca724f3,10/8/2018,240849.2688
ef1bcca724f3,10/9/2018,168670.7714
ef1bcca724f3,10/10/2018,205739.7915
ef1bcca724f3,10/11/2018,211005.5086
ef1bcca724f3,10/12/2018,183768.4425
ef1bcca724f3,10/13/2018,317348.9535
ef1bcca724f3,10/14/2018,434035.1841
ef1bcca724f3,10/15/2018,232827.2798
ef1bcca724f3,10/16/2018,187521.9369
ef1bcca724f3,10/17/2018,189927.4028
ef1bcca724f3,10/18/2018,219660.4184
ef1bcca724f3,10/19/2018,214305.2547
ef1bcca724f3,10/20/2018,346886.1537
ef1bcca724f3,10/21/2018,468316.2202
ef1bcca724f3,10/22/2018,222038.152
ef1bcca724f3,10/23/2018,174525.6616
ef1bcca724f3,10/24/2018,193847.8819
ef1bcca724f3,10/25/2018,200846.5177
ef1bcca724f3,10/26/2018,185525.5176
ef1bcca724f3,10/27/2018,343859.1686
ef1bcca724f3,10/28/2018,421380.5314
ef1bcca724f3,10/29/2018,223571.6668
ef1bcca724f3,10/30/2018,185134.3659
ef1bcca724f3,10/31/2018,166196.325
ef1bcca724f3,11/1/2018,187295.941
ef1bcca724f3,11/2/2018,194764.6027
ef1bcca724f3,11/3/2018,323049.9506
ef1bcca724f3,11/4/2018,471591.3857
ef1bcca724f3,11/5/2018,203330.7628
ef1bcca724f3,11/6/2018,167903.023
ef1bcca724f3,11/7/2018,178957.3005
ef1bcca724f3,11/8/2018,196877.5111
ef1bcca724f3,11/9/2018,199258.3501
ef1bcca724f3,11/10/2018,315927.0107
ef1bcca724f3,11/11/2018,488405.839
ef1bcca724f3,11/12/2018,254744.3628
ef1bcca724f3,11/13/2018,178917.1435
ef1bcca724f3,11/14/2018,185434.6999
ef1bcca724f3,11/15/2018,183043.8336
ef1bcca724f3,11/16/2018,201143.7992
ef1bcca724f3,11/17/2018,335585.0749
ef1bcca724f3,11/18/2018,428394.8379
ef1bcca724f3,11/19/2018,230362.4276
ef1bcca724f3,11/20/2018,186174.1998
ef1bcca724f3,11/21/2018,250827.5293
ef1bcca724f3,11/22/2018,122515.6186
ef1bcca724f3,11/23/2018,225775.2362
ef1bcca724f3,11/24/2018,310498.9284
ef1bcca724f3,11/25/2018,361589.6591
ef1bcca724f3,11/26/2018,187501.2151
ef1bcca724f3,11/27/2018,173477.6199
ef1bcca724f3,11/28/2018,186638.1036
ef1bcca724f3,11/29/2018,214131.8537
ef1bcca724f3,11/30/2018,205416.4929
ef1bcca724f3,12/1/2018,347696.0016
ef1bcca724f3,12/2/2018,450568.6075
ef1bcca724f3,12/3/2018,221965.6016
ef1bcca724f3,12/4/2018,188971.8124
ef1bcca724f3,12/5/2018,234928.1213
ef1bcca724f3,12/6/2018,226146.1815
ef1bcca724f3,12/7/2018,212902.7096
ef1bcca724f3,12/8/2018,398072.1308
ef1bcca724f3,12/9/2018,481303.8949
ef1bcca724f3,12/10/2018,259019.5967
ef1bcca724f3,12/11/2018,212873.6971
ef1bcca724f3,12/12/2018,238252.363
ef1bcca724f3,12/13/2018,269505.6737
ef1bcca724f3,12/14/2018,267666.7235
ef1bcca724f3,12/15/2018,397757.7544
ef1bcca724f3,12/16/2018,537146.083
ef1bcca724f3,12/17/2018,285190.9863
ef1bcca724f3,12/18/2018,263183.1734
ef1bcca724f3,12/19/2018,297598.7739
ef1bcca724f3,12/20/2018,322150.3532
ef1bcca724f3,12/21/2018,299408.1436
ef1bcca724f3,12/22/2018,403971.085
ef1bcca724f3,12/23/2018,485792.6189
ef1bcca724f3,12/24/2018,439221.3783
ef1bcca724f3,12/25/2018,92429.76991
ef1bcca724f3,12/26/2018,155541.4155
ef1bcca724f3,12/27/2018,272383.3307
ef1bcca724f3,12/28/2018,277175.1352
ef1bcca724f3,12/29/2018,325255.6424
ef1bcca724f3,12/30/2018,424876.8542
ef1bcca724f3,12/31/2018,320333.0041
ef1bcca724f3,1/1/2019,320848.5343
ef1bcca724f3,1/2/2019,206235.4278
ef1bcca724f3,1/3/2019,213521.2015
ef1bcca724f3,1/4/2019,197496.3508
ef1bcca724f3,1/5/2019,314925.5427
ef1bcca724f3,1/6/2019,433322.9868
ef1bcca724f3,1/7/2019,202488.944
ef1bcca724f3,1/8/2019,156669.6622
ef1bcca724f3,1/9/2019,186475.246
ef1bcca724f3,1/10/2019,183488.313
ef1bcca724f3,1/11/2019,187881.1368
ef1bcca724f3,1/12/2019,299912.1346
ef1bcca724f3,1/13/2019,388897.8416
ef1bcca724f3,1/14/2019,196556.2496
ef1bcca724f3,1/15/2019,168396.4126
ef1bcca724f3,1/16/2019,182801.4813
ef1bcca724f3,1/17/2019,190185.7254
ef1bcca724f3,1/18/2019,183195.0361
ef1bcca724f3,1/19/2019,292478.2504
ef1bcca724f3,1/20/2019,411920.8394
ef1bcca724f3,1/21/2019,229587.2727
ef1bcca724f3,1/22/2019,178534.2285
ef1bcca724f3,1/23/2019,173932.1321
ef1bcca724f3,1/24/2019,197464.9435
ef1bcca724f3,1/25/2019,174745.7999
ef1bcca724f3,1/26/2019,353620.0611
ef1bcca724f3,1/27/2019,459353.3599
ef1bcca724f3,1/28/2019,223146.6382
ef1bcca724f3,1/29/2019,131297.7123
ef1bcca724f3,1/30/2019,185503.8423
ef1bcca724f3,1/31/2019,192953.2914
ef1bcca724f3,2/1/2019,174075.0405
ef1bcca724f3,2/2/2019,332201.0572
ef1bcca724f3,2/3/2019,417295.6864
ef1bcca724f3,2/4/2019,187426.7633
ef1bcca724f3,2/5/2019,183433.8256
ef1bcca724f3,2/6/2019,165188.0826
ef1bcca724f3,2/7/2019,194180.5531
ef1bcca724f3,2/8/2019,186150.0011
ef1bcca724f3,2/9/2019,356508.0302
ef1bcca724f3,2/10/2019,471962.8977
ef1bcca724f3,2/11/2019,224819.8074
ef1bcca724f3,2/12/2019,161501.3967
ef1bcca724f3,2/13/2019,224574.4791
ef1bcca724f3,2/14/2019,294003.6314
ef1bcca724f3,2/15/2019,383489.6019
ef1bcca724f3,2/16/2019,383795.0761
ef1bcca724f3,2/17/2019,505149.7238
ef1bcca724f3,2/18/2019,290799.4305
ef1bcca724f3,2/19/2019,198411.7466
ef1bcca724f3,2/20/2019,165956.6211
ef1bcca724f3,2/21/2019,213621.8149
ef1bcca724f3,2/22/2019,198179.4582
ef1bcca724f3,2/23/2019,344339.7929
ef1bcca724f3,2/24/2019,458665.1737
ef1bcca724f3,2/25/2019,227501.6342
ef1bcca724f3,2/26/2019,170478.6804
ef1bcca724f3,2/27/2019,194467.6643
ef1bcca724f3,2/28/2019,203061.3436
ef1bcca724f3,3/1/2019,196680.5457
ef1bcca724f3,3/2/2019,344192.5173
ef1bcca724f3,3/3/2019,480872.9774
ef1bcca724f3,3/4/2019,202322.1281
ef1bcca724f3,3/5/2019,180406.9223
ef1bcca724f3,3/6/2019,178676.8491
ef1bcca724f3,3/7/2019,216510.6866
ef1bcca724f3,3/8/2019,199282.0035
ef1bcca724f3,3/9/2019,352648.046
ef1bcca724f3,3/10/2019,445858.2028
ef1bcca724f3,3/11/2019,269287.4515
ef1bcca724f3,3/12/2019,201700.2019
ef1bcca724f3,3/13/2019,198800.303
ef1bcca724f3,3/14/2019,221443.4843
ef1bcca724f3,3/15/2019,237881.5436
ef1bcca724f3,3/16/2019,379658.7072
ef1bcca724f3,3/17/2019,449774.9878
ef1bcca724f3,3/18/2019,256052.6003
ef1bcca724f3,3/19/2019,187715.1905
ef1bcca724f3,3/20/2019,206934.4831
ef1bcca724f3,3/21/2019,203838.0009
ef1bcca724f3,3/22/2019,218232.6432
ef1bcca724f3,3/23/2019,355149.2861
ef1bcca724f3,3/24/2019,481579.6797
ef1bcca724f3,3/25/2019,247475.7695
ef1bcca724f3,3/26/2019,178106.2623
ef1bcca724f3,3/27/2019,191006.2134
ef1bcca724f3,3/28/2019,229365.4497
ef1bcca724f3,3/29/2019,231028.5758
ef1bcca724f3,3/30/2019,341917.1206
ef1bcca724f3,3/31/2019,460583.5298
ef1bcca724f3,4/1/2019,240302.9102
ef1bcca724f3,4/2/2019,199958.0648
ef1bcca724f3,4/3/2019,196390.1586
ef1bcca724f3,4/4/2019,190887.8086
ef1bcca724f3,4/5/2019,197111.9537
ef1bcca724f3,4/6/2019,310617.399
ef1bcca724f3,4/7/2019,456368.3664
ef1bcca724f3,4/8/2019,210992.5013
ef1bcca724f3,4/9/2019,152980.5161
ef1bcca724f3,4/10/2019,198200.7665
ef1bcca724f3,4/11/2019,206132.8431
ef1bcca724f3,4/12/2019,211317.3136
ef1bcca724f3,4/13/2019,326783.4407
ef1bcca724f3,4/14/2019,461561.6794
ef1bcca724f3,4/15/2019,249559.1579
ef1bcca724f3,4/16/2019,200934.336
ef1bcca724f3,4/17/2019,178771.0153
ef1bcca724f3,4/18/2019,232770.149
ef1bcca724f3,4/19/2019,217798.2505
ef1bcca724f3,4/20/2019,378660.3551
ef1bcca724f3,4/21/2019,458455.8342
ef1bcca724f3,4/22/2019,238208.4165
ef1bcca724f3,4/23/2019,166759.1054
ef1bcca724f3,4/24/2019,184461.1255
ef1bcca724f3,4/25/2019,193464.706
ef1bcca724f3,4/26/2019,235601.7826
ef1bcca724f3,4/27/2019,349802.3866
ef1bcca724f3,4/28/2019,438856.3786
ef1bcca724f3,4/29/2019,243082.1498
ef1bcca724f3,4/30/2019,177506.4353
ef1bcca724f3,5/1/2019,201300.3176
